ELECTION_CODE,LBE,LBE_CODE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOTING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS,Percentage
GG14,Anne Arundel,2,2,31A,001-015,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,31A,001-015,REPUBLICAN,231,33,5,4,456,59.87
GG14,Anne Arundel,2,2,31A,001-015,UNAFFILIATED,89,13,0,4,305,34.75
GG14,Anne Arundel,2,2,31A,001-016,DEMOCRAT,303,33,6,12,908,38.99
GG14,Anne Arundel,2,2,31A,001-016,GREEN,1,0,0,0,6,16.67
GG14,Anne Arundel,2,2,31A,001-016,LIBERTARIAN,0,0,0,0,5,0.00
GG14,Anne Arundel,2,2,31A,001-016,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,2,31A,001-016,REPUBLICAN,211,24,0,3,467,50.96
GG14,Anne Arundel,2,2,31A,001-016,UNAFFILIATED,77,13,0,5,353,26.91
GG14,Anne Arundel,2,2,31A,001-017,DEMOCRAT,219,43,5,14,639,43.97
GG14,Anne Arundel,2,2,31A,001-017,GREEN,1,0,0,0,5,20.00
GG14,Anne Arundel,2,2,31A,001-017,LIBERTARIAN,3,0,0,0,6,50.00
GG14,Anne Arundel,2,2,31A,001-017,OTHER PARTIES,1,0,0,0,3,33.33
GG14,Anne Arundel,2,2,31A,001-017,REPUBLICAN,152,21,0,3,333,52.85
GG14,Anne Arundel,2,2,31A,001-017,UNAFFILIATED,73,5,0,4,295,27.80
GG14,Anne Arundel,2,2,31A,001-018,DEMOCRAT,464,180,32,4,1470,46.26
GG14,Anne Arundel,2,2,31A,001-018,GREEN,0,0,0,0,2,0.00
GG14,Anne Arundel,2,2,31A,001-018,LIBERTARIAN,4,0,0,0,10,40.00
GG14,Anne Arundel,2,2,31A,001-018,OTHER PARTIES,0,1,0,0,6,16.67
GG14,Anne Arundel,2,2,31A,001-018,REPUBLICAN,208,63,4,0,539,51.02
GG14,Anne Arundel,2,2,31A,001-018,UNAFFILIATED,100,26,7,4,497,27.57
GG14,Anne Arundel,2,2,32,001-019,DEMOCRAT,357,169,18,27,1143,49.96
GG14,Anne Arundel,2,2,32,001-019,GREEN,2,0,0,0,5,40.00
GG14,Anne Arundel,2,2,32,001-019,LIBERTARIAN,1,1,0,0,4,50.00
GG14,Anne Arundel,2,2,32,001-019,OTHER PARTIES,0,2,0,0,5,40.00
GG14,Anne Arundel,2,2,32,001-019,REPUBLICAN,177,72,4,4,495,51.92
GG14,Anne Arundel,2,2,32,001-019,UNAFFILIATED,98,29,3,5,477,28.30
GG14,Anne Arundel,2,2,32,001-020,DEMOCRAT,391,198,28,6,1202,51.83
GG14,Anne Arundel,2,2,32,001-020,GREEN,2,0,0,0,5,40.00
GG14,Anne Arundel,2,2,32,001-020,LIBERTARIAN,4,1,0,0,13,38.46
GG14,Anne Arundel,2,2,32,001-020,OTHER PARTIES,0,0,0,0,3,0.00
GG14,Anne Arundel,2,2,32,001-020,REPUBLICAN,240,84,16,6,570,60.70
GG14,Anne Arundel,2,2,32,001-020,UNAFFILIATED,108,47,5,0,488,32.79
GG14,Anne Arundel,2,2,32,001-021,DEMOCRAT,334,115,10,10,1230,38.13
GG14,Anne Arundel,2,2,32,001-021,GREEN,1,0,0,0,1,100.00
GG14,Anne Arundel,2,2,32,001-021,LIBERTARIAN,1,0,0,1,4,50.00
GG14,Anne Arundel,2,2,32,001-021,OTHER PARTIES,0,0,0,0,2,0.00
GG14,Anne Arundel,2,2,32,001-021,REPUBLICAN,71,28,8,2,248,43.95
GG14,Anne Arundel,2,2,32,001-021,UNAFFILIATED,71,16,1,1,346,25.72
GG14,Anne Arundel,2,2,32,001-022,DEMOCRAT,508,174,44,15,1924,38.51
GG14,Anne Arundel,2,2,32,001-022,GREEN,2,2,0,0,10,40.00
GG14,Anne Arundel,2,2,32,001-022,LIBERTARIAN,3,0,0,1,21,19.05
GG14,Anne Arundel,2,2,32,001-022,OTHER PARTIES,0,1,0,1,3,66.67
GG14,Anne Arundel,2,2,32,001-022,REPUBLICAN,313,94,23,11,987,44.68
GG14,Anne Arundel,2,2,32,001-022,UNAFFILIATED,245,59,11,8,1151,28.06
GG14,Anne Arundel,2,2,32,001-023,DEMOCRAT,28,5,1,26,93,64.52
GG14,Anne Arundel,2,2,32,001-023,GREEN,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,32,001-023,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Anne Arundel,2,2,32,001-023,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,32,001-023,REPUBLICAN,32,3,0,12,69,68.12
GG14,Anne Arundel,2,2,32,001-023,UNAFFILIATED,12,6,0,12,58,51.72
GG14,Anne Arundel,2,2,32,001-024,DEMOCRAT,204,96,9,4,635,49.29
GG14,Anne Arundel,2,2,32,001-024,GREEN,1,0,0,0,2,50.00
GG14,Anne Arundel,2,2,32,001-024,LIBERTARIAN,4,0,1,0,8,62.50
GG14,Anne Arundel,2,2,32,001-024,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,32,001-024,REPUBLICAN,114,48,1,5,328,51.22
GG14,Anne Arundel,2,2,32,001-024,UNAFFILIATED,89,21,4,0,315,36.19
GG14,Anne Arundel,2,2,32,001-025,DEMOCRAT,178,33,6,2,461,47.51
GG14,Anne Arundel,2,2,32,001-025,GREEN,2,0,0,0,3,66.67
GG14,Anne Arundel,2,2,32,001-025,LIBERTARIAN,0,0,0,1,6,16.67
GG14,Anne Arundel,2,2,32,001-025,OTHER PARTIES,0,0,1,1,1,200.00
GG14,Anne Arundel,2,2,32,001-025,REPUBLICAN,197,25,4,2,409,55.75
GG14,Anne Arundel,2,2,32,001-025,UNAFFILIATED,85,7,5,0,287,33.80
GG14,Anne Arundel,2,2,32,001-026,DEMOCRAT,480,140,16,21,2036,32.27
GG14,Anne Arundel,2,2,32,001-026,GREEN,0,0,1,0,3,33.33
GG14,Anne Arundel,2,2,32,001-026,LIBERTARIAN,2,1,0,2,10,50.00
GG14,Anne Arundel,2,2,32,001-026,OTHER PARTIES,1,0,0,1,1,200.00
GG14,Anne Arundel,2,2,32,001-026,REPUBLICAN,69,34,5,4,270,41.48
GG14,Anne Arundel,2,2,32,001-026,UNAFFILIATED,72,19,3,5,494,20.04
GG14,Anne Arundel,2,2,21,001-099,DEMOCRAT,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,21,001-099,GREEN,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,21,001-099,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,21,001-099,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,21,001-099,REPUBLICAN,0,0,0,0,0,0.00
GG14,Anne Arundel,2,2,21,001-099,UNAFFILIATED,0,0,0,0,0,0.00
GG14,Anne Arundel,2,3,32,002-001,DEMOCRAT,230,88,17,14,659,52.96
GG14,Anne Arundel,2,3,32,002-001,GREEN,3,0,0,0,5,60.00
GG14,Anne Arundel,2,3,32,002-001,LIBERTARIAN,2,0,0,0,6,33.33
GG14,Anne Arundel,2,3,32,002-001,OTHER PARTIES,2,1,0,0,4,75.00
GG14,Anne Arundel,2,3,32,002-001,REPUBLICAN,263,79,4,5,589,59.59
GG14,Anne Arundel,2,3,32,002-001,UNAFFILIATED,92,21,8,4,357,35.01
GG14,Anne Arundel,2,4,32,002-002,DEMOCRAT,240,84,11,9,662,51.96
GG14,Anne Arundel,2,4,32,002-002,GREEN,1,0,0,0,6,16.67
GG14,Anne Arundel,2,4,32,002-002,LIBERTARIAN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,4,32,002-002,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,4,32,002-002,REPUBLICAN,242,51,5,9,484,63.43
GG14,Anne Arundel,2,4,32,002-002,UNAFFILIATED,89,17,1,3,269,40.89
GG14,Anne Arundel,2,3,32,002-003,DEMOCRAT,270,63,10,6,766,45.56
GG14,Anne Arundel,2,3,32,002-003,GREEN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,3,32,002-003,LIBERTARIAN,2,1,0,0,10,30.00
GG14,Anne Arundel,2,3,32,002-003,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,3,32,002-003,REPUBLICAN,278,50,5,2,594,56.40
GG14,Anne Arundel,2,3,32,002-003,UNAFFILIATED,85,18,3,4,340,32.35
GG14,Anne Arundel,2,3,32,002-004,DEMOCRAT,396,166,31,8,1109,54.19
GG14,Anne Arundel,2,3,32,002-004,GREEN,0,1,0,0,3,33.33
GG14,Anne Arundel,2,3,32,002-004,LIBERTARIAN,0,0,0,0,9,0.00
GG14,Anne Arundel,2,3,32,002-004,OTHER PARTIES,0,0,0,0,2,0.00
GG14,Anne Arundel,2,3,32,002-004,REPUBLICAN,319,121,10,5,741,61.40
GG14,Anne Arundel,2,3,32,002-004,UNAFFILIATED,104,42,1,3,434,34.56
GG14,Anne Arundel,2,3,32,002-005,DEMOCRAT,283,72,12,16,1020,37.55
GG14,Anne Arundel,2,3,32,002-005,GREEN,0,0,1,0,8,12.50
GG14,Anne Arundel,2,3,32,002-005,LIBERTARIAN,5,0,0,0,9,55.56
GG14,Anne Arundel,2,3,32,002-005,OTHER PARTIES,0,1,0,0,5,20.00
GG14,Anne Arundel,2,3,32,002-005,REPUBLICAN,202,34,2,4,458,52.84
GG14,Anne Arundel,2,3,32,002-005,UNAFFILIATED,88,17,3,4,419,26.73
GG14,Anne Arundel,2,3,32,002-006,DEMOCRAT,208,84,18,4,690,45.51
GG14,Anne Arundel,2,3,32,002-006,GREEN,1,0,0,0,6,16.67
GG14,Anne Arundel,2,3,32,002-006,LIBERTARIAN,5,0,0,0,10,50.00
GG14,Anne Arundel,2,3,32,002-006,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,3,32,002-006,REPUBLICAN,223,47,4,1,484,56.82
GG14,Anne Arundel,2,3,32,002-006,UNAFFILIATED,71,12,2,0,304,27.96
GG14,Anne Arundel,2,3,32,002-007,DEMOCRAT,386,93,22,9,1134,44.97
GG14,Anne Arundel,2,3,32,002-007,GREEN,2,0,0,1,8,37.50
GG14,Anne Arundel,2,3,32,002-007,LIBERTARIAN,5,1,0,1,11,63.64
GG14,Anne Arundel,2,3,32,002-007,OTHER PARTIES,1,0,0,0,5,20.00
GG14,Anne Arundel,2,3,32,002-007,REPUBLICAN,303,83,10,5,694,57.78
GG14,Anne Arundel,2,3,32,002-007,UNAFFILIATED,129,36,2,7,536,32.46
GG14,Anne Arundel,2,3,31A,002-008,DEMOCRAT,379,106,18,10,1048,48.95
GG14,Anne Arundel,2,3,31A,002-008,GREEN,2,0,0,0,3,66.67
GG14,Anne Arundel,2,3,31A,002-008,LIBERTARIAN,4,0,0,0,12,33.33
GG14,Anne Arundel,2,3,31A,002-008,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,3,31A,002-008,REPUBLICAN,339,69,1,8,774,53.88
GG14,Anne Arundel,2,3,31A,002-008,UNAFFILIATED,119,8,2,4,511,26.03
GG14,Anne Arundel,2,3,32,002-009,DEMOCRAT,344,110,14,6,1095,43.29
GG14,Anne Arundel,2,3,32,002-009,GREEN,2,0,0,0,7,28.57
GG14,Anne Arundel,2,3,32,002-009,LIBERTARIAN,5,1,0,0,14,42.86
GG14,Anne Arundel,2,3,32,002-009,OTHER PARTIES,3,1,0,0,7,57.14
GG14,Anne Arundel,2,3,32,002-009,REPUBLICAN,219,84,8,4,545,57.80
GG14,Anne Arundel,2,3,32,002-009,UNAFFILIATED,116,22,3,1,480,29.58
GG14,Anne Arundel,2,3,31B,002-010,DEMOCRAT,281,90,16,7,845,46.63
GG14,Anne Arundel,2,3,31B,002-010,GREEN,3,0,0,0,4,75.00
GG14,Anne Arundel,2,3,31B,002-010,LIBERTARIAN,3,0,0,0,9,33.33
GG14,Anne Arundel,2,3,31B,002-010,OTHER PARTIES,1,0,0,0,1,100.00
GG14,Anne Arundel,2,3,31B,002-010,REPUBLICAN,321,87,14,5,694,61.53
GG14,Anne Arundel,2,3,31B,002-010,UNAFFILIATED,124,18,4,5,452,33.41
GG14,Anne Arundel,2,3,32,002-011,DEMOCRAT,167,55,6,9,596,39.77
GG14,Anne Arundel,2,3,32,002-011,GREEN,3,0,0,0,9,33.33
GG14,Anne Arundel,2,3,32,002-011,LIBERTARIAN,1,0,0,0,3,33.33
GG14,Anne Arundel,2,3,32,002-011,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,3,32,002-011,REPUBLICAN,176,42,3,2,430,51.86
GG14,Anne Arundel,2,3,32,002-011,UNAFFILIATED,64,9,1,4,290,26.90
GG14,Anne Arundel,2,3,31A,002-012,DEMOCRAT,148,99,7,43,618,48.06
GG14,Anne Arundel,2,3,31A,002-012,GREEN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,3,31A,002-012,LIBERTARIAN,4,0,0,1,11,45.45
GG14,Anne Arundel,2,3,31A,002-012,OTHER PARTIES,2,0,0,0,2,100.00
GG14,Anne Arundel,2,3,31A,002-012,REPUBLICAN,148,101,5,19,488,55.94
GG14,Anne Arundel,2,3,31A,002-012,UNAFFILIATED,73,32,0,17,328,37.20
GG14,Anne Arundel,2,4,32,002-013,DEMOCRAT,220,72,12,11,579,54.40
GG14,Anne Arundel,2,4,32,002-013,GREEN,0,0,0,0,3,0.00
GG14,Anne Arundel,2,4,32,002-013,LIBERTARIAN,0,0,0,0,5,0.00
GG14,Anne Arundel,2,4,32,002-013,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,4,32,002-013,REPUBLICAN,248,69,10,7,540,61.85
GG14,Anne Arundel,2,4,32,002-013,UNAFFILIATED,71,8,2,4,269,31.60
GG14,Anne Arundel,2,3,32,002-014,DEMOCRAT,420,143,21,26,1865,32.71
GG14,Anne Arundel,2,3,32,002-014,GREEN,1,0,0,0,10,10.00
GG14,Anne Arundel,2,3,32,002-014,LIBERTARIAN,3,2,0,0,14,35.71
GG14,Anne Arundel,2,3,32,002-014,OTHER PARTIES,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,32,002-014,REPUBLICAN,114,47,6,8,405,43.21
GG14,Anne Arundel,2,3,32,002-014,UNAFFILIATED,89,20,8,2,534,22.28
GG14,Anne Arundel,2,3,32,002-015,DEMOCRAT,342,136,26,7,1113,45.91
GG14,Anne Arundel,2,3,32,002-015,GREEN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,3,32,002-015,LIBERTARIAN,2,2,0,0,10,40.00
GG14,Anne Arundel,2,3,32,002-015,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,3,32,002-015,REPUBLICAN,241,55,5,5,562,54.45
GG14,Anne Arundel,2,3,32,002-015,UNAFFILIATED,99,27,5,2,478,27.82
GG14,Anne Arundel,2,3,32,002-016,DEMOCRAT,167,69,11,3,548,45.62
GG14,Anne Arundel,2,3,32,002-016,GREEN,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,32,002-016,LIBERTARIAN,3,0,0,0,8,37.50
GG14,Anne Arundel,2,3,32,002-016,OTHER PARTIES,0,0,0,0,2,0.00
GG14,Anne Arundel,2,3,32,002-016,REPUBLICAN,196,57,6,3,435,60.23
GG14,Anne Arundel,2,3,32,002-016,UNAFFILIATED,64,8,1,0,274,26.64
GG14,Anne Arundel,2,3,32,002-017,DEMOCRAT,323,130,28,13,1345,36.73
GG14,Anne Arundel,2,3,32,002-017,GREEN,0,0,0,0,5,0.00
GG14,Anne Arundel,2,3,32,002-017,LIBERTARIAN,2,0,0,0,9,22.22
GG14,Anne Arundel,2,3,32,002-017,OTHER PARTIES,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,32,002-017,REPUBLICAN,137,67,8,0,478,44.35
GG14,Anne Arundel,2,3,32,002-017,UNAFFILIATED,88,25,0,6,525,22.67
GG14,Anne Arundel,2,4,32,002-018,DEMOCRAT,265,50,6,13,774,43.15
GG14,Anne Arundel,2,4,32,002-018,GREEN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,4,32,002-018,LIBERTARIAN,3,1,0,0,11,36.36
GG14,Anne Arundel,2,4,32,002-018,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,32,002-018,REPUBLICAN,180,34,3,3,434,50.69
GG14,Anne Arundel,2,4,32,002-018,UNAFFILIATED,89,16,3,1,408,26.72
GG14,Anne Arundel,2,3,31A,002-019,DEMOCRAT,298,106,14,14,1093,39.52
GG14,Anne Arundel,2,3,31A,002-019,GREEN,2,0,0,0,6,33.33
GG14,Anne Arundel,2,3,31A,002-019,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Anne Arundel,2,3,31A,002-019,OTHER PARTIES,2,0,0,0,3,66.67
GG14,Anne Arundel,2,3,31A,002-019,REPUBLICAN,155,47,8,3,424,50.24
GG14,Anne Arundel,2,3,31A,002-019,UNAFFILIATED,67,20,7,1,387,24.55
GG14,Anne Arundel,2,4,31B,002-020,DEMOCRAT,265,72,10,3,710,49.30
GG14,Anne Arundel,2,4,31B,002-020,GREEN,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,31B,002-020,LIBERTARIAN,4,0,0,0,18,22.22
GG14,Anne Arundel,2,4,31B,002-020,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,4,31B,002-020,REPUBLICAN,279,80,1,6,617,59.32
GG14,Anne Arundel,2,4,31B,002-020,UNAFFILIATED,100,19,2,1,373,32.71
GG14,Anne Arundel,2,4,33,002-021,DEMOCRAT,364,111,20,1,895,55.42
GG14,Anne Arundel,2,4,33,002-021,GREEN,0,0,0,0,3,0.00
GG14,Anne Arundel,2,4,33,002-021,LIBERTARIAN,3,0,0,1,10,40.00
GG14,Anne Arundel,2,4,33,002-021,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,33,002-021,REPUBLICAN,619,130,14,8,1171,65.84
GG14,Anne Arundel,2,4,33,002-021,UNAFFILIATED,187,36,2,2,546,41.58
GG14,Anne Arundel,2,3,31B,002-022,DEMOCRAT,339,79,13,11,993,44.51
GG14,Anne Arundel,2,3,31B,002-022,GREEN,1,0,0,0,5,20.00
GG14,Anne Arundel,2,3,31B,002-022,LIBERTARIAN,2,1,0,0,8,37.50
GG14,Anne Arundel,2,3,31B,002-022,OTHER PARTIES,2,0,1,0,4,75.00
GG14,Anne Arundel,2,3,31B,002-022,REPUBLICAN,316,114,2,12,809,54.88
GG14,Anne Arundel,2,3,31B,002-022,UNAFFILIATED,152,11,1,11,516,33.91
GG14,Anne Arundel,2,3,33,002-023,DEMOCRAT,342,103,10,8,883,52.43
GG14,Anne Arundel,2,3,33,002-023,GREEN,1,0,0,1,4,50.00
GG14,Anne Arundel,2,3,33,002-023,LIBERTARIAN,5,0,0,0,12,41.67
GG14,Anne Arundel,2,3,33,002-023,OTHER PARTIES,2,0,0,0,2,100.00
GG14,Anne Arundel,2,3,33,002-023,REPUBLICAN,334,86,12,7,716,61.31
GG14,Anne Arundel,2,3,33,002-023,UNAFFILIATED,155,36,2,7,528,37.88
GG14,Anne Arundel,2,3,33,002-024,DEMOCRAT,236,123,9,6,754,49.60
GG14,Anne Arundel,2,3,33,002-024,GREEN,1,0,0,0,9,11.11
GG14,Anne Arundel,2,3,33,002-024,LIBERTARIAN,5,0,0,0,10,50.00
GG14,Anne Arundel,2,3,33,002-024,OTHER PARTIES,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,33,002-024,REPUBLICAN,270,85,10,2,667,55.02
GG14,Anne Arundel,2,3,33,002-024,UNAFFILIATED,117,31,0,4,454,33.48
GG14,Anne Arundel,2,4,31B,003-001,DEMOCRAT,241,53,6,9,659,46.89
GG14,Anne Arundel,2,4,31B,003-001,GREEN,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,31B,003-001,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Anne Arundel,2,4,31B,003-001,OTHER PARTIES,2,0,0,0,2,100.00
GG14,Anne Arundel,2,4,31B,003-001,REPUBLICAN,394,70,9,8,773,62.23
GG14,Anne Arundel,2,4,31B,003-001,UNAFFILIATED,112,27,1,5,412,35.19
GG14,Anne Arundel,2,3,31B,003-002,DEMOCRAT,211,35,19,4,556,48.38
GG14,Anne Arundel,2,3,31B,003-002,GREEN,1,0,0,0,4,25.00
GG14,Anne Arundel,2,3,31B,003-002,LIBERTARIAN,1,2,0,0,9,33.33
GG14,Anne Arundel,2,3,31B,003-002,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,3,31B,003-002,REPUBLICAN,237,39,6,6,471,61.15
GG14,Anne Arundel,2,3,31B,003-002,UNAFFILIATED,105,12,2,8,321,39.56
GG14,Anne Arundel,2,4,31B,003-003,DEMOCRAT,398,49,16,6,1006,46.62
GG14,Anne Arundel,2,4,31B,003-003,GREEN,4,1,0,0,13,38.46
GG14,Anne Arundel,2,4,31B,003-003,LIBERTARIAN,6,0,0,2,16,50.00
GG14,Anne Arundel,2,4,31B,003-003,OTHER PARTIES,0,0,0,0,4,0.00
GG14,Anne Arundel,2,4,31B,003-003,REPUBLICAN,482,57,9,9,949,58.69
GG14,Anne Arundel,2,4,31B,003-003,UNAFFILIATED,193,17,2,2,621,34.46
GG14,Anne Arundel,2,4,31B,003-004,DEMOCRAT,358,68,4,8,911,48.08
GG14,Anne Arundel,2,4,31B,003-004,GREEN,4,0,0,0,9,44.44
GG14,Anne Arundel,2,4,31B,003-004,LIBERTARIAN,4,0,0,0,12,33.33
GG14,Anne Arundel,2,4,31B,003-004,OTHER PARTIES,0,0,0,0,4,0.00
GG14,Anne Arundel,2,4,31B,003-004,REPUBLICAN,459,83,5,18,982,57.54
GG14,Anne Arundel,2,4,31B,003-004,UNAFFILIATED,144,18,1,6,549,30.78
GG14,Anne Arundel,2,4,31B,003-005,DEMOCRAT,250,85,14,7,734,48.50
GG14,Anne Arundel,2,4,31B,003-005,GREEN,0,0,0,0,4,0.00
GG14,Anne Arundel,2,4,31B,003-005,LIBERTARIAN,1,0,0,0,11,9.09
GG14,Anne Arundel,2,4,31B,003-005,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,4,31B,003-005,REPUBLICAN,379,131,10,7,870,60.57
GG14,Anne Arundel,2,4,31B,003-005,UNAFFILIATED,139,27,3,1,444,38.29
GG14,Anne Arundel,2,3,31B,003-006,DEMOCRAT,617,176,21,26,1759,47.75
GG14,Anne Arundel,2,3,31B,003-006,GREEN,1,0,0,0,6,16.67
GG14,Anne Arundel,2,3,31B,003-006,LIBERTARIAN,13,0,0,0,30,43.33
GG14,Anne Arundel,2,3,31B,003-006,OTHER PARTIES,2,0,0,0,3,66.67
GG14,Anne Arundel,2,3,31B,003-006,REPUBLICAN,721,119,14,18,1487,58.64
GG14,Anne Arundel,2,3,31B,003-006,UNAFFILIATED,288,57,6,15,986,37.12
GG14,Anne Arundel,2,4,31B,003-007,DEMOCRAT,290,46,13,7,733,48.57
GG14,Anne Arundel,2,4,31B,003-007,GREEN,3,1,0,0,8,50.00
GG14,Anne Arundel,2,4,31B,003-007,LIBERTARIAN,5,0,0,1,9,66.67
GG14,Anne Arundel,2,4,31B,003-007,OTHER PARTIES,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,31B,003-007,REPUBLICAN,360,47,5,5,708,58.90
GG14,Anne Arundel,2,4,31B,003-007,UNAFFILIATED,131,16,1,7,415,37.35
GG14,Anne Arundel,2,3,31A,003-008,DEMOCRAT,355,138,26,8,1081,48.75
GG14,Anne Arundel,2,3,31A,003-008,GREEN,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,31A,003-008,LIBERTARIAN,4,1,0,0,11,45.45
GG14,Anne Arundel,2,3,31A,003-008,OTHER PARTIES,1,0,0,0,3,33.33
GG14,Anne Arundel,2,3,31A,003-008,REPUBLICAN,277,61,7,2,649,53.47
GG14,Anne Arundel,2,3,31A,003-008,UNAFFILIATED,113,22,3,2,453,30.91
GG14,Anne Arundel,2,4,31B,003-009,DEMOCRAT,157,36,11,2,349,59.03
GG14,Anne Arundel,2,4,31B,003-009,GREEN,0,0,0,0,1,0.00
GG14,Anne Arundel,2,4,31B,003-009,LIBERTARIAN,1,0,0,0,7,14.29
GG14,Anne Arundel,2,4,31B,003-009,OTHER PARTIES,2,1,0,0,4,75.00
GG14,Anne Arundel,2,4,31B,003-009,REPUBLICAN,233,56,1,4,424,69.34
GG14,Anne Arundel,2,4,31B,003-009,UNAFFILIATED,68,9,2,2,194,41.75
GG14,Anne Arundel,2,4,31B,003-010,DEMOCRAT,288,54,10,2,629,56.28
GG14,Anne Arundel,2,4,31B,003-010,GREEN,0,0,0,0,3,0.00
GG14,Anne Arundel,2,4,31B,003-010,LIBERTARIAN,2,1,0,0,5,60.00
GG14,Anne Arundel,2,4,31B,003-010,OTHER PARTIES,1,0,1,0,4,50.00
GG14,Anne Arundel,2,4,31B,003-010,REPUBLICAN,539,105,9,7,1001,65.93
GG14,Anne Arundel,2,4,31B,003-010,UNAFFILIATED,156,24,1,3,409,44.99
GG14,Anne Arundel,2,3,31B,003-011,DEMOCRAT,339,67,14,3,694,60.95
GG14,Anne Arundel,2,3,31B,003-011,GREEN,1,0,0,0,5,20.00
GG14,Anne Arundel,2,3,31B,003-011,LIBERTARIAN,5,0,1,0,13,46.15
GG14,Anne Arundel,2,3,31B,003-011,OTHER PARTIES,1,0,0,0,1,100.00
GG14,Anne Arundel,2,3,31B,003-011,REPUBLICAN,609,102,26,11,1079,69.32
GG14,Anne Arundel,2,3,31B,003-011,UNAFFILIATED,144,30,3,0,405,43.70
GG14,Anne Arundel,2,3,31B,003-012,DEMOCRAT,307,63,9,6,649,59.32
GG14,Anne Arundel,2,3,31B,003-012,GREEN,1,0,0,0,2,50.00
GG14,Anne Arundel,2,3,31B,003-012,LIBERTARIAN,1,0,0,0,6,16.67
GG14,Anne Arundel,2,3,31B,003-012,OTHER PARTIES,0,0,0,0,3,0.00
GG14,Anne Arundel,2,3,31B,003-012,REPUBLICAN,556,86,5,11,964,68.26
GG14,Anne Arundel,2,3,31B,003-012,UNAFFILIATED,120,18,1,6,394,36.80
GG14,Anne Arundel,2,4,31B,003-013,DEMOCRAT,281,75,15,5,634,59.31
GG14,Anne Arundel,2,4,31B,003-013,GREEN,1,0,0,0,2,50.00
GG14,Anne Arundel,2,4,31B,003-013,LIBERTARIAN,5,1,0,0,12,50.00
GG14,Anne Arundel,2,4,31B,003-013,OTHER PARTIES,0,1,0,0,1,100.00
GG14,Anne Arundel,2,4,31B,003-013,REPUBLICAN,564,136,17,8,1047,69.25
GG14,Anne Arundel,2,4,31B,003-013,UNAFFILIATED,148,19,2,3,431,39.91
GG14,Anne Arundel,2,3,31B,003-014,DEMOCRAT,268,22,7,1,626,47.60
GG14,Anne Arundel,2,3,31B,003-014,GREEN,0,0,0,0,2,0.00
GG14,Anne Arundel,2,3,31B,003-014,LIBERTARIAN,3,0,0,0,5,60.00
GG14,Anne Arundel,2,3,31B,003-014,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Anne Arundel,2,3,31B,003-014,REPUBLICAN,308,28,7,7,581,60.24
GG14,Anne Arundel,2,3,31B,003-014,UNAFFILIATED,102,13,0,3,333,35.44
GG14,Anne Arundel,2,3,31B,003-015,DEMOCRAT,207,32,9,4,410,61.46
GG14,Anne Arundel,2,3,31B,003-015,GREEN,1,0,0,0,4,25.00
