"Election_Code","LBE","LBE_Code","Congressional_District_Code","Legislative_District_Code","Precinct","Party","Polls","Early_Voting","Absentee","Provisional","Eligible_Voters","Percentage"
"GG14","Anne Arundel",2,2,"31A","001-015","Democrat",359,38,12,6,847,0.489964580873672
"GG14","Anne Arundel",2,2,"31A","001-015","Green",0,0,0,0,5,0
"GG14","Anne Arundel",2,2,"31A","001-015","Libertarian",3,0,0,0,7,0.428571428571429
"GG14","Anne Arundel",2,2,"31A","001-015","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"31A","001-015","Republican",231,33,5,4,456,0.598684210526316
"GG14","Anne Arundel",2,2,"31A","001-015","Unaffiliated",89,13,0,4,305,0.347540983606557
"GG14","Anne Arundel",2,2,"31A","001-016","Democrat",303,33,6,12,908,0.389867841409692
"GG14","Anne Arundel",2,2,"31A","001-016","Green",1,0,0,0,6,0.166666666666667
"GG14","Anne Arundel",2,2,"31A","001-016","Libertarian",0,0,0,0,5,0
"GG14","Anne Arundel",2,2,"31A","001-016","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,2,"31A","001-016","Republican",211,24,0,3,467,0.509635974304068
"GG14","Anne Arundel",2,2,"31A","001-016","Unaffiliated",77,13,0,5,353,0.269121813031161
"GG14","Anne Arundel",2,2,"31A","001-017","Democrat",219,43,5,14,639,0.439749608763693
"GG14","Anne Arundel",2,2,"31A","001-017","Green",1,0,0,0,5,0.2
"GG14","Anne Arundel",2,2,"31A","001-017","Libertarian",3,0,0,0,6,0.5
"GG14","Anne Arundel",2,2,"31A","001-017","Other Parties",1,0,0,0,3,0.333333333333333
"GG14","Anne Arundel",2,2,"31A","001-017","Republican",152,21,0,3,333,0.528528528528528
"GG14","Anne Arundel",2,2,"31A","001-017","Unaffiliated",73,5,0,4,295,0.277966101694915
"GG14","Anne Arundel",2,2,"31A","001-018","Democrat",464,180,32,4,1470,0.462585034013605
"GG14","Anne Arundel",2,2,"31A","001-018","Green",0,0,0,0,2,0
"GG14","Anne Arundel",2,2,"31A","001-018","Libertarian",4,0,0,0,10,0.4
"GG14","Anne Arundel",2,2,"31A","001-018","Other Parties",0,1,0,0,6,0.166666666666667
"GG14","Anne Arundel",2,2,"31A","001-018","Republican",208,63,4,0,539,0.510204081632653
"GG14","Anne Arundel",2,2,"31A","001-018","Unaffiliated",100,26,7,4,497,0.275653923541247
"GG14","Anne Arundel",2,2,"32","001-019","Democrat",357,169,18,27,1143,0.499562554680665
"GG14","Anne Arundel",2,2,"32","001-019","Green",2,0,0,0,5,0.4
"GG14","Anne Arundel",2,2,"32","001-019","Libertarian",1,1,0,0,4,0.5
"GG14","Anne Arundel",2,2,"32","001-019","Other Parties",0,2,0,0,5,0.4
"GG14","Anne Arundel",2,2,"32","001-019","Republican",177,72,4,4,495,0.519191919191919
"GG14","Anne Arundel",2,2,"32","001-019","Unaffiliated",98,29,3,5,477,0.283018867924528
"GG14","Anne Arundel",2,2,"32","001-020","Democrat",391,198,28,6,1202,0.518302828618968
"GG14","Anne Arundel",2,2,"32","001-020","Green",2,0,0,0,5,0.4
"GG14","Anne Arundel",2,2,"32","001-020","Libertarian",4,1,0,0,13,0.384615384615385
"GG14","Anne Arundel",2,2,"32","001-020","Other Parties",0,0,0,0,3,0
"GG14","Anne Arundel",2,2,"32","001-020","Republican",240,84,16,6,570,0.607017543859649
"GG14","Anne Arundel",2,2,"32","001-020","Unaffiliated",108,47,5,0,488,0.327868852459016
"GG14","Anne Arundel",2,2,"32","001-021","Democrat",334,115,10,10,1230,0.38130081300813
"GG14","Anne Arundel",2,2,"32","001-021","Green",1,0,0,0,1,1
"GG14","Anne Arundel",2,2,"32","001-021","Libertarian",1,0,0,1,4,0.5
"GG14","Anne Arundel",2,2,"32","001-021","Other Parties",0,0,0,0,2,0
"GG14","Anne Arundel",2,2,"32","001-021","Republican",71,28,8,2,248,0.439516129032258
"GG14","Anne Arundel",2,2,"32","001-021","Unaffiliated",71,16,1,1,346,0.257225433526012
"GG14","Anne Arundel",2,2,"32","001-022","Democrat",508,174,44,15,1924,0.385135135135135
"GG14","Anne Arundel",2,2,"32","001-022","Green",2,2,0,0,10,0.4
"GG14","Anne Arundel",2,2,"32","001-022","Libertarian",3,0,0,1,21,0.19047619047619
"GG14","Anne Arundel",2,2,"32","001-022","Other Parties",0,1,0,1,3,0.666666666666667
"GG14","Anne Arundel",2,2,"32","001-022","Republican",313,94,23,11,987,0.446808510638298
"GG14","Anne Arundel",2,2,"32","001-022","Unaffiliated",245,59,11,8,1151,0.280625543006082
"GG14","Anne Arundel",2,2,"32","001-023","Democrat",28,5,1,26,93,0.645161290322581
"GG14","Anne Arundel",2,2,"32","001-023","Green",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"32","001-023","Libertarian",0,0,0,0,1,0
"GG14","Anne Arundel",2,2,"32","001-023","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"32","001-023","Republican",32,3,0,12,69,0.681159420289855
"GG14","Anne Arundel",2,2,"32","001-023","Unaffiliated",12,6,0,12,58,0.517241379310345
"GG14","Anne Arundel",2,2,"32","001-024","Democrat",204,96,9,4,635,0.492913385826772
"GG14","Anne Arundel",2,2,"32","001-024","Green",1,0,0,0,2,0.5
"GG14","Anne Arundel",2,2,"32","001-024","Libertarian",4,0,1,0,8,0.625
"GG14","Anne Arundel",2,2,"32","001-024","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"32","001-024","Republican",114,48,1,5,328,0.51219512195122
"GG14","Anne Arundel",2,2,"32","001-024","Unaffiliated",89,21,4,0,315,0.361904761904762
"GG14","Anne Arundel",2,2,"32","001-025","Democrat",178,33,6,2,461,0.475054229934924
"GG14","Anne Arundel",2,2,"32","001-025","Green",2,0,0,0,3,0.666666666666667
"GG14","Anne Arundel",2,2,"32","001-025","Libertarian",0,0,0,1,6,0.166666666666667
"GG14","Anne Arundel",2,2,"32","001-025","Other Parties",0,0,1,1,1,2
"GG14","Anne Arundel",2,2,"32","001-025","Republican",197,25,4,2,409,0.557457212713936
"GG14","Anne Arundel",2,2,"32","001-025","Unaffiliated",85,7,5,0,287,0.337979094076655
"GG14","Anne Arundel",2,2,"32","001-026","Democrat",480,140,16,21,2036,0.322691552062868
"GG14","Anne Arundel",2,2,"32","001-026","Green",0,0,1,0,3,0.333333333333333
"GG14","Anne Arundel",2,2,"32","001-026","Libertarian",2,1,0,2,10,0.5
"GG14","Anne Arundel",2,2,"32","001-026","Other Parties",1,0,0,1,1,2
"GG14","Anne Arundel",2,2,"32","001-026","Republican",69,34,5,4,270,0.414814814814815
"GG14","Anne Arundel",2,2,"32","001-026","Unaffiliated",72,19,3,5,494,0.200404858299595
"GG14","Anne Arundel",2,2,"21","001-099","Democrat",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"21","001-099","Green",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"21","001-099","Libertarian",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"21","001-099","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"21","001-099","Republican",0,0,0,0,0,0
"GG14","Anne Arundel",2,2,"21","001-099","Unaffiliated",0,0,0,0,0,0
"GG14","Anne Arundel",2,3,"32","002-001","Democrat",230,88,17,14,659,0.52959028831563
"GG14","Anne Arundel",2,3,"32","002-001","Green",3,0,0,0,5,0.6
"GG14","Anne Arundel",2,3,"32","002-001","Libertarian",2,0,0,0,6,0.333333333333333
"GG14","Anne Arundel",2,3,"32","002-001","Other Parties",2,1,0,0,4,0.75
"GG14","Anne Arundel",2,3,"32","002-001","Republican",263,79,4,5,589,0.595925297113752
"GG14","Anne Arundel",2,3,"32","002-001","Unaffiliated",92,21,8,4,357,0.350140056022409
"GG14","Anne Arundel",2,4,"32","002-002","Democrat",240,84,11,9,662,0.51963746223565
"GG14","Anne Arundel",2,4,"32","002-002","Green",1,0,0,0,6,0.166666666666667
"GG14","Anne Arundel",2,4,"32","002-002","Libertarian",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,4,"32","002-002","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,4,"32","002-002","Republican",242,51,5,9,484,0.634297520661157
"GG14","Anne Arundel",2,4,"32","002-002","Unaffiliated",89,17,1,3,269,0.408921933085502
"GG14","Anne Arundel",2,3,"32","002-003","Democrat",270,63,10,6,766,0.455613577023499
"GG14","Anne Arundel",2,3,"32","002-003","Green",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,3,"32","002-003","Libertarian",2,1,0,0,10,0.3
"GG14","Anne Arundel",2,3,"32","002-003","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,3,"32","002-003","Republican",278,50,5,2,594,0.563973063973064
"GG14","Anne Arundel",2,3,"32","002-003","Unaffiliated",85,18,3,4,340,0.323529411764706
"GG14","Anne Arundel",2,3,"32","002-004","Democrat",396,166,31,8,1109,0.541929666366096
"GG14","Anne Arundel",2,3,"32","002-004","Green",0,1,0,0,3,0.333333333333333
"GG14","Anne Arundel",2,3,"32","002-004","Libertarian",0,0,0,0,9,0
"GG14","Anne Arundel",2,3,"32","002-004","Other Parties",0,0,0,0,2,0
"GG14","Anne Arundel",2,3,"32","002-004","Republican",319,121,10,5,741,0.614035087719298
"GG14","Anne Arundel",2,3,"32","002-004","Unaffiliated",104,42,1,3,434,0.345622119815668
"GG14","Anne Arundel",2,3,"32","002-005","Democrat",283,72,12,16,1020,0.375490196078431
"GG14","Anne Arundel",2,3,"32","002-005","Green",0,0,1,0,8,0.125
"GG14","Anne Arundel",2,3,"32","002-005","Libertarian",5,0,0,0,9,0.555555555555556
"GG14","Anne Arundel",2,3,"32","002-005","Other Parties",0,1,0,0,5,0.2
"GG14","Anne Arundel",2,3,"32","002-005","Republican",202,34,2,4,458,0.528384279475983
"GG14","Anne Arundel",2,3,"32","002-005","Unaffiliated",88,17,3,4,419,0.267303102625298
"GG14","Anne Arundel",2,3,"32","002-006","Democrat",208,84,18,4,690,0.455072463768116
"GG14","Anne Arundel",2,3,"32","002-006","Green",1,0,0,0,6,0.166666666666667
"GG14","Anne Arundel",2,3,"32","002-006","Libertarian",5,0,0,0,10,0.5
"GG14","Anne Arundel",2,3,"32","002-006","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,3,"32","002-006","Republican",223,47,4,1,484,0.568181818181818
"GG14","Anne Arundel",2,3,"32","002-006","Unaffiliated",71,12,2,0,304,0.279605263157895
"GG14","Anne Arundel",2,3,"32","002-007","Democrat",386,93,22,9,1134,0.44973544973545
"GG14","Anne Arundel",2,3,"32","002-007","Green",2,0,0,1,8,0.375
"GG14","Anne Arundel",2,3,"32","002-007","Libertarian",5,1,0,1,11,0.636363636363636
"GG14","Anne Arundel",2,3,"32","002-007","Other Parties",1,0,0,0,5,0.2
"GG14","Anne Arundel",2,3,"32","002-007","Republican",303,83,10,5,694,0.577809798270893
"GG14","Anne Arundel",2,3,"32","002-007","Unaffiliated",129,36,2,7,536,0.324626865671642
"GG14","Anne Arundel",2,3,"31A","002-008","Democrat",379,106,18,10,1048,0.489503816793893
"GG14","Anne Arundel",2,3,"31A","002-008","Green",2,0,0,0,3,0.666666666666667
"GG14","Anne Arundel",2,3,"31A","002-008","Libertarian",4,0,0,0,12,0.333333333333333
"GG14","Anne Arundel",2,3,"31A","002-008","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,3,"31A","002-008","Republican",339,69,1,8,774,0.538759689922481
"GG14","Anne Arundel",2,3,"31A","002-008","Unaffiliated",119,8,2,4,511,0.26027397260274
"GG14","Anne Arundel",2,3,"32","002-009","Democrat",344,110,14,6,1095,0.432876712328767
"GG14","Anne Arundel",2,3,"32","002-009","Green",2,0,0,0,7,0.285714285714286
"GG14","Anne Arundel",2,3,"32","002-009","Libertarian",5,1,0,0,14,0.428571428571429
"GG14","Anne Arundel",2,3,"32","002-009","Other Parties",3,1,0,0,7,0.571428571428571
"GG14","Anne Arundel",2,3,"32","002-009","Republican",219,84,8,4,545,0.577981651376147
"GG14","Anne Arundel",2,3,"32","002-009","Unaffiliated",116,22,3,1,480,0.295833333333333
"GG14","Anne Arundel",2,3,"31B","002-010","Democrat",281,90,16,7,845,0.466272189349112
"GG14","Anne Arundel",2,3,"31B","002-010","Green",3,0,0,0,4,0.75
"GG14","Anne Arundel",2,3,"31B","002-010","Libertarian",3,0,0,0,9,0.333333333333333
"GG14","Anne Arundel",2,3,"31B","002-010","Other Parties",1,0,0,0,1,1
"GG14","Anne Arundel",2,3,"31B","002-010","Republican",321,87,14,5,694,0.615273775216138
"GG14","Anne Arundel",2,3,"31B","002-010","Unaffiliated",124,18,4,5,452,0.334070796460177
"GG14","Anne Arundel",2,3,"32","002-011","Democrat",167,55,6,9,596,0.397651006711409
"GG14","Anne Arundel",2,3,"32","002-011","Green",3,0,0,0,9,0.333333333333333
"GG14","Anne Arundel",2,3,"32","002-011","Libertarian",1,0,0,0,3,0.333333333333333
"GG14","Anne Arundel",2,3,"32","002-011","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,3,"32","002-011","Republican",176,42,3,2,430,0.518604651162791
"GG14","Anne Arundel",2,3,"32","002-011","Unaffiliated",64,9,1,4,290,0.268965517241379
"GG14","Anne Arundel",2,3,"31A","002-012","Democrat",148,99,7,43,618,0.480582524271845
"GG14","Anne Arundel",2,3,"31A","002-012","Green",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,3,"31A","002-012","Libertarian",4,0,0,1,11,0.454545454545455
"GG14","Anne Arundel",2,3,"31A","002-012","Other Parties",2,0,0,0,2,1
"GG14","Anne Arundel",2,3,"31A","002-012","Republican",148,101,5,19,488,0.559426229508197
"GG14","Anne Arundel",2,3,"31A","002-012","Unaffiliated",73,32,0,17,328,0.371951219512195
"GG14","Anne Arundel",2,4,"32","002-013","Democrat",220,72,12,11,579,0.544041450777202
"GG14","Anne Arundel",2,4,"32","002-013","Green",0,0,0,0,3,0
"GG14","Anne Arundel",2,4,"32","002-013","Libertarian",0,0,0,0,5,0
"GG14","Anne Arundel",2,4,"32","002-013","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,4,"32","002-013","Republican",248,69,10,7,540,0.618518518518518
"GG14","Anne Arundel",2,4,"32","002-013","Unaffiliated",71,8,2,4,269,0.315985130111524
"GG14","Anne Arundel",2,3,"32","002-014","Democrat",420,143,21,26,1865,0.327077747989276
"GG14","Anne Arundel",2,3,"32","002-014","Green",1,0,0,0,10,0.1
"GG14","Anne Arundel",2,3,"32","002-014","Libertarian",3,2,0,0,14,0.357142857142857
"GG14","Anne Arundel",2,3,"32","002-014","Other Parties",0,0,0,0,3,0
"GG14","Anne Arundel",2,3,"32","002-014","Republican",114,47,6,8,405,0.432098765432099
"GG14","Anne Arundel",2,3,"32","002-014","Unaffiliated",89,20,8,2,534,0.222846441947566
"GG14","Anne Arundel",2,3,"32","002-015","Democrat",342,136,26,7,1113,0.459119496855346
"GG14","Anne Arundel",2,3,"32","002-015","Green",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,3,"32","002-015","Libertarian",2,2,0,0,10,0.4
"GG14","Anne Arundel",2,3,"32","002-015","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,3,"32","002-015","Republican",241,55,5,5,562,0.544483985765125
"GG14","Anne Arundel",2,3,"32","002-015","Unaffiliated",99,27,5,2,478,0.278242677824268
"GG14","Anne Arundel",2,3,"32","002-016","Democrat",167,69,11,3,548,0.456204379562044
"GG14","Anne Arundel",2,3,"32","002-016","Green",0,0,0,0,3,0
"GG14","Anne Arundel",2,3,"32","002-016","Libertarian",3,0,0,0,8,0.375
"GG14","Anne Arundel",2,3,"32","002-016","Other Parties",0,0,0,0,2,0
"GG14","Anne Arundel",2,3,"32","002-016","Republican",196,57,6,3,435,0.602298850574713
"GG14","Anne Arundel",2,3,"32","002-016","Unaffiliated",64,8,1,0,274,0.266423357664234
"GG14","Anne Arundel",2,3,"32","002-017","Democrat",323,130,28,13,1345,0.36728624535316
"GG14","Anne Arundel",2,3,"32","002-017","Green",0,0,0,0,5,0
"GG14","Anne Arundel",2,3,"32","002-017","Libertarian",2,0,0,0,9,0.222222222222222
"GG14","Anne Arundel",2,3,"32","002-017","Other Parties",0,0,0,0,3,0
"GG14","Anne Arundel",2,3,"32","002-017","Republican",137,67,8,0,478,0.443514644351464
"GG14","Anne Arundel",2,3,"32","002-017","Unaffiliated",88,25,0,6,525,0.226666666666667
"GG14","Anne Arundel",2,4,"32","002-018","Democrat",265,50,6,13,774,0.431524547803618
"GG14","Anne Arundel",2,4,"32","002-018","Green",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,4,"32","002-018","Libertarian",3,1,0,0,11,0.363636363636364
"GG14","Anne Arundel",2,4,"32","002-018","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,4,"32","002-018","Republican",180,34,3,3,434,0.506912442396313
"GG14","Anne Arundel",2,4,"32","002-018","Unaffiliated",89,16,3,1,408,0.267156862745098
"GG14","Anne Arundel",2,3,"31A","002-019","Democrat",298,106,14,14,1093,0.395242451967063
"GG14","Anne Arundel",2,3,"31A","002-019","Green",2,0,0,0,6,0.333333333333333
"GG14","Anne Arundel",2,3,"31A","002-019","Libertarian",1,0,0,0,8,0.125
"GG14","Anne Arundel",2,3,"31A","002-019","Other Parties",2,0,0,0,3,0.666666666666667
"GG14","Anne Arundel",2,3,"31A","002-019","Republican",155,47,8,3,424,0.502358490566038
"GG14","Anne Arundel",2,3,"31A","002-019","Unaffiliated",67,20,7,1,387,0.245478036175711
"GG14","Anne Arundel",2,4,"31B","002-020","Democrat",265,72,10,3,710,0.492957746478873
"GG14","Anne Arundel",2,4,"31B","002-020","Green",0,0,0,0,1,0
"GG14","Anne Arundel",2,4,"31B","002-020","Libertarian",4,0,0,0,18,0.222222222222222
"GG14","Anne Arundel",2,4,"31B","002-020","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,4,"31B","002-020","Republican",279,80,1,6,617,0.593192868719611
"GG14","Anne Arundel",2,4,"31B","002-020","Unaffiliated",100,19,2,1,373,0.327077747989276
"GG14","Anne Arundel",2,4,"33","002-021","Democrat",364,111,20,1,895,0.554189944134078
"GG14","Anne Arundel",2,4,"33","002-021","Green",0,0,0,0,3,0
"GG14","Anne Arundel",2,4,"33","002-021","Libertarian",3,0,0,1,10,0.4
"GG14","Anne Arundel",2,4,"33","002-021","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,4,"33","002-021","Republican",619,130,14,8,1171,0.658411614005124
"GG14","Anne Arundel",2,4,"33","002-021","Unaffiliated",187,36,2,2,546,0.415750915750916
"GG14","Anne Arundel",2,3,"31B","002-022","Democrat",339,79,13,11,993,0.445115810674723
"GG14","Anne Arundel",2,3,"31B","002-022","Green",1,0,0,0,5,0.2
"GG14","Anne Arundel",2,3,"31B","002-022","Libertarian",2,1,0,0,8,0.375
"GG14","Anne Arundel",2,3,"31B","002-022","Other Parties",2,0,1,0,4,0.75
"GG14","Anne Arundel",2,3,"31B","002-022","Republican",316,114,2,12,809,0.548825710754017
"GG14","Anne Arundel",2,3,"31B","002-022","Unaffiliated",152,11,1,11,516,0.339147286821705
"GG14","Anne Arundel",2,3,"33","002-023","Democrat",342,103,10,8,883,0.524348810872027
"GG14","Anne Arundel",2,3,"33","002-023","Green",1,0,0,1,4,0.5
"GG14","Anne Arundel",2,3,"33","002-023","Libertarian",5,0,0,0,12,0.416666666666667
"GG14","Anne Arundel",2,3,"33","002-023","Other Parties",2,0,0,0,2,1
"GG14","Anne Arundel",2,3,"33","002-023","Republican",334,86,12,7,716,0.613128491620112
"GG14","Anne Arundel",2,3,"33","002-023","Unaffiliated",155,36,2,7,528,0.378787878787879
"GG14","Anne Arundel",2,3,"33","002-024","Democrat",236,123,9,6,754,0.496021220159151
"GG14","Anne Arundel",2,3,"33","002-024","Green",1,0,0,0,9,0.111111111111111
"GG14","Anne Arundel",2,3,"33","002-024","Libertarian",5,0,0,0,10,0.5
"GG14","Anne Arundel",2,3,"33","002-024","Other Parties",0,0,0,0,3,0
"GG14","Anne Arundel",2,3,"33","002-024","Republican",270,85,10,2,667,0.550224887556222
"GG14","Anne Arundel",2,3,"33","002-024","Unaffiliated",117,31,0,4,454,0.334801762114537
"GG14","Anne Arundel",2,4,"31B","003-001","Democrat",241,53,6,9,659,0.468892261001517
"GG14","Anne Arundel",2,4,"31B","003-001","Green",0,0,0,0,1,0
"GG14","Anne Arundel",2,4,"31B","003-001","Libertarian",1,0,0,0,8,0.125
"GG14","Anne Arundel",2,4,"31B","003-001","Other Parties",2,0,0,0,2,1
"GG14","Anne Arundel",2,4,"31B","003-001","Republican",394,70,9,8,773,0.622250970245796
"GG14","Anne Arundel",2,4,"31B","003-001","Unaffiliated",112,27,1,5,412,0.351941747572816
"GG14","Anne Arundel",2,3,"31B","003-002","Democrat",211,35,19,4,556,0.483812949640288
"GG14","Anne Arundel",2,3,"31B","003-002","Green",1,0,0,0,4,0.25
"GG14","Anne Arundel",2,3,"31B","003-002","Libertarian",1,2,0,0,9,0.333333333333333
"GG14","Anne Arundel",2,3,"31B","003-002","Other Parties",0,0,0,0,1,0
"GG14","Anne Arundel",2,3,"31B","003-002","Republican",237,39,6,6,471,0.611464968152866
"GG14","Anne Arundel",2,3,"31B","003-002","Unaffiliated",105,12,2,8,321,0.395638629283489
"GG14","Anne Arundel",2,4,"31B","003-003","Democrat",398,49,16,6,1006,0.466202783300199
"GG14","Anne Arundel",2,4,"31B","003-003","Green",4,1,0,0,13,0.384615384615385
"GG14","Anne Arundel",2,4,"31B","003-003","Libertarian",6,0,0,2,16,0.5
"GG14","Anne Arundel",2,4,"31B","003-003","Other Parties",0,0,0,0,4,0
"GG14","Anne Arundel",2,4,"31B","003-003","Republican",482,57,9,9,949,0.586933614330875
"GG14","Anne Arundel",2,4,"31B","003-003","Unaffiliated",193,17,2,2,621,0.344605475040258
"GG14","Anne Arundel",2,4,"31B","003-004","Democrat",358,68,4,8,911,0.480790340285401
"GG14","Anne Arundel",2,4,"31B","003-004","Green",4,0,0,0,9,0.444444444444444
"GG14","Anne Arundel",2,4,"31B","003-004","Libertarian",4,0,0,0,12,0.333333333333333
"GG14","Anne Arundel",2,4,"31B","003-004","Other Parties",0,0,0,0,4,0
"GG14","Anne Arundel",2,4,"31B","003-004","Republican",459,83,5,18,982,0.575356415478615
"GG14","Anne Arundel",2,4,"31B","003-004","Unaffiliated",144,18,1,6,549,0.307832422586521
"GG14","Anne Arundel",2,4,"31B","003-005","Democrat",250,85,14,7,734,0.485013623978202
"GG14","Anne Arundel",2,4,"31B","003-005","Green",0,0,0,0,4,0
"GG14","Anne Arundel",2,4,"31B","003-005","Libertarian",1,0,0,0,11,0.0909090909090909
"GG14","Anne Arundel",2,4,"31B","003-005","Other Parties",0,0,0,0,0,0
"GG14","Anne Arundel",2,4,"31B","003-005","Republican",379,131,10,7,870,0.605747126436782
"GG14","Anne Arundel",2,4,"31B","003-005","Unaffiliated",139,27,3,1,444,0.382882882882883
"GG14","Anne Arundel",2,3,"31B","003-006","Democrat",617,176,21,26,1759,0.477544059124503
"GG14","Anne Arundel",2,3,"31B","003-006","Green",1,0,0,0,6,0.166666666666667
"GG14","Anne Arundel",2,3,"31B","003-006","Libertarian",13,0,0,0,30,0.433333333333333
"GG14","Anne Arundel",2,3,"31B","003-006","Other Parties",2,0,0,0,3,0.666666666666667
"GG14","Anne Arundel",2,3,"31B","003-006","Republican",721,119,14,18,1487,0.586415601882986
"GG14","Anne Arundel",2,3,"31B","003-006","Unaffiliated",288,57,6,15,986,0.371196754563895
"GG14","Anne Arundel",2,4,"31B","003-007","Democrat",290,46,13,7,733,0.485675306957708
"GG14","Anne Arundel",2,4,"31B","003-007","Green",3,1,0,0,8,0.5
"GG14","Anne Arundel",2,4,"31B","003-007","Libertarian",5,0,0,1,9,0.666666666666667
"GG14","Anne Arundel",2,4,"31B","003-007","Other Parties",0,0,0,0,1,0
